model,run_time_utc,horizon_h,member_index,subarea,cumulative_mm,source_file
GEPS,2026-07-29T12:00:00+00:00,120,10,lower_incremental_05EA005_to_05EA002,10.037500381469727,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,10,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,11,basin_to_05EA002,5.839999675750732,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,11,lower_incremental_05EA005_to_05EA002,5.839999675750732,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,11,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,12,basin_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,12,lower_incremental_05EA005_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,12,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,13,basin_to_05EA002,11.119999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,13,lower_incremental_05EA005_to_05EA002,11.119999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,13,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,14,basin_to_05EA002,20.06999969482422,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,14,lower_incremental_05EA005_to_05EA002,20.06999969482422,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,14,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,15,basin_to_05EA002,5.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,15,lower_incremental_05EA005_to_05EA002,5.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,15,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,16,basin_to_05EA002,6.212500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,16,lower_incremental_05EA005_to_05EA002,6.212500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,16,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,17,basin_to_05EA002,13.869999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,17,lower_incremental_05EA005_to_05EA002,13.869999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,17,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,18,basin_to_05EA002,6.125,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,18,lower_incremental_05EA005_to_05EA002,6.125,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,18,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,19,basin_to_05EA002,12.300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,19,lower_incremental_05EA005_to_05EA002,12.300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,19,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,20,basin_to_05EA002,50.28999710083008,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,20,lower_incremental_05EA005_to_05EA002,50.28999710083008,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,20,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,21,basin_to_05EA002,5.920000076293945,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,21,lower_incremental_05EA005_to_05EA002,5.920000076293945,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,21,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,1,basin_to_05EA002,16.709999084472656,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,1,lower_incremental_05EA005_to_05EA002,16.709999084472656,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,1,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,2,basin_to_05EA002,7.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,2,lower_incremental_05EA005_to_05EA002,7.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,2,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,3,basin_to_05EA002,31.825000762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,3,lower_incremental_05EA005_to_05EA002,31.825000762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,3,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,4,basin_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,4,lower_incremental_05EA005_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,4,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,5,basin_to_05EA002,21.387500762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,5,lower_incremental_05EA005_to_05EA002,21.387500762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,5,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,6,basin_to_05EA002,5.462500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,6,lower_incremental_05EA005_to_05EA002,5.462500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,6,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,7,basin_to_05EA002,10.800000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,7,lower_incremental_05EA005_to_05EA002,10.800000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,7,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,8,basin_to_05EA002,9.425000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,8,lower_incremental_05EA005_to_05EA002,9.425000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,8,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,9,basin_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,9,lower_incremental_05EA005_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,9,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,10,basin_to_05EA002,10.037500381469727,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,10,lower_incremental_05EA005_to_05EA002,10.037500381469727,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,10,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,11,basin_to_05EA002,6.480000019073486,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,11,lower_incremental_05EA005_to_05EA002,6.480000019073486,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,11,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,12,basin_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,12,lower_incremental_05EA005_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,12,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,13,basin_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,13,lower_incremental_05EA005_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,13,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,14,basin_to_05EA002,20.0625,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,14,lower_incremental_05EA005_to_05EA002,20.0625,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,14,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,15,basin_to_05EA002,5.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,15,lower_incremental_05EA005_to_05EA002,5.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,15,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,16,basin_to_05EA002,6.212500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,16,lower_incremental_05EA005_to_05EA002,6.212500095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,16,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,17,basin_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,17,lower_incremental_05EA005_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,17,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,18,basin_to_05EA002,6.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,18,lower_incremental_05EA005_to_05EA002,6.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,18,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,19,basin_to_05EA002,12.300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,19,lower_incremental_05EA005_to_05EA002,12.300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,19,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,20,basin_to_05EA002,50.28750228881836,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,20,lower_incremental_05EA005_to_05EA002,50.28750228881836,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,20,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,21,basin_to_05EA002,5.920000076293945,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,21,lower_incremental_05EA005_to_05EA002,5.920000076293945,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,144,21,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P144_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,1,basin_to_05EA002,16.700000762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,1,lower_incremental_05EA005_to_05EA002,16.700000762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,1,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,2,basin_to_05EA002,9.112500190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,2,lower_incremental_05EA005_to_05EA002,9.112500190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,2,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,3,basin_to_05EA002,34.04999923706055,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,3,lower_incremental_05EA005_to_05EA002,34.04999923706055,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,3,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,4,basin_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,4,lower_incremental_05EA005_to_05EA002,13.875,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,4,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,5,basin_to_05EA002,21.387500762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,5,lower_incremental_05EA005_to_05EA002,21.387500762939453,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,5,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,6,basin_to_05EA002,5.612500190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,6,lower_incremental_05EA005_to_05EA002,5.612500190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,6,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,7,basin_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,7,lower_incremental_05EA005_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,7,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,8,basin_to_05EA002,9.40000057220459,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,8,lower_incremental_05EA005_to_05EA002,9.40000057220459,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,8,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,9,basin_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,9,lower_incremental_05EA005_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,9,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,10,basin_to_05EA002,10.050000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,10,lower_incremental_05EA005_to_05EA002,10.050000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,10,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,11,basin_to_05EA002,6.525000095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,11,lower_incremental_05EA005_to_05EA002,6.525000095367432,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,11,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,12,basin_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,12,lower_incremental_05EA005_to_05EA002,39.72999954223633,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,12,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,13,basin_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,13,lower_incremental_05EA005_to_05EA002,11.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,13,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,14,basin_to_05EA002,20.0625,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,14,lower_incremental_05EA005_to_05EA002,20.0625,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,14,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,15,basin_to_05EA002,5.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,15,lower_incremental_05EA005_to_05EA002,5.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,15,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,168,16,basin_to_05EA002,6.599999904632568,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P168_allmbrs.grib2
